12.4454 9.74354
11.5165 9.85531
12.633 9.72559
11.235 9.89733
12.2152 9.79102
8.37762 9.8629
11.4023 9.83219
8.79311 9.71932
7.64558 9.75415
10.6761 9.71997
8.08123 9.74728
9.06051 9.73406
1.29928 9.74252
1.45507 9.76387
2.39786 9.78454
1.05236 9.77875
0.976487 9.82648
1.43314 9.75471
-1.157 9.83488
3.06442 9.86266
-1.27476 9.77471
-2.9473 9.80743
0.968859 9.87595
3.9813 9.72535
-5.0028 9.90037
2.31897 9.74396
9.99241 9.6611
9.69942 9.56236
8.3765 9.48224
6.94754 9.49249
11.8023 9.61588
10.7093 9.50479
8.07509 9.7056
8.74918 9.67784
8.68443 9.61347
15.1861 9.35048
9.83828 9.4311
10.1894 9.61348
11.2328 9.619
11.357 9.48912
14.4588 9.68787
-2.62075 9.62061
4.43748 9.64634
-0.978036 9.55965
-1.59675 9.3973
-0.830344 9.48598
-1.17296 9.71721
-4.73646 9.35719
0.980346 9.69457
-0.683905 9.65549
-1.66828 9.49956
0.67713 9.50936
4.04703 9.66569
0.489532 9.46746
0.697787 9.63589
0.055897 9.56236
6.53131 9.24825
8.11771 9.09367
10.179 9.25451
12.4463 9.06225
7.9028 9.08173
10.9241 9.30696
10.4229 9.21595
8.16338 9.29921
8.41754 9.31711
6.68833 9.05672
11.3722 9.33004
9.26627 9.12364
9.0202 9.20737
6.0314 9.3301
9.51886 9.15221
1.22922 9.17825
-0.715332 9.17189
-3.36777 9.2118
2.90405 9.06242
0.742897 9.05421
-2.61743 9.17887
0.118 9.1039
-1.91857 9.07972
1.60139 9.11191
-0.891816 9.16533
-1.04237 9.16465
-4.53819 9.21133
-0.297333 9.34092
1.28836 9.32739
10.402 8.85605
8.92957 8.90973
10.5762 9.00645
9.26132 8.9756
8.60526 9.04205
10.2579 8.97063
10.0433 8.90566
10.1907 9.02386
10.9805 8.98496
0.482585 8.84522
0.103919 8.89752
4.39452 8.90047
-2.30689 8.83601
-1.70915 8.95119
0.447505 8.90247
-4.06032 9.0222
-1.90381 8.88197
-2.63491 8.92244
-2.04975 9.01558
0.556434 8.95105
-1.32272 8.97541
-0.880111 8.88475
1.01521 8.88586
2.67731 8.9268
-0.396562 9.02468
13.4382 8.77768
8.86841 8.75967
8.61664 8.78066
13.2511 8.7982
-0.796782 8.74937
10.8266 8.60227
11.4246 8.60898
9.01295 8.65259
-0.971684 8.63478
-0.167482 8.64784
0.176966 8.64468
8.25023 8.56504
9.03014 8.58279
8.57604 8.5872
10.3784 8.58741
-1.13665 8.55101
-0.348379 8.5548
-0.707646 8.5557
6.83641 8.54696
-0.963134 8.5293
7.12256 8.51976
-0.126571 8.5235
12.2057 8.49489
11.4869 8.48109
10.0735 8.4748
10.3089 7.8211
9.58001 7.18364
6.5212 7.42879
11.121 8.4455
13.286 8.0974
9.09495 6.61754
4.18748 6.78161
8.78558 6.36908
11.3199 8.28916
8.70646 7.89747
11.4446 8.166
12.4901 7.3439
14.1729 7.14161
12.3523 6.37696
11.1384 7.22742
12.0348 5.98741
8.7906 8.13353
7.53417 7.18743
8.39553 7.9911
10.3944 8.02614
11.7455 7.49012
11.2769 8.38929
11.4607 8.42992
9.37885 7.61578
9.01588 8.04251
10.1835 7.61699
11.0021 8.40108
11.7275 8.1497
8.36691 7.31628
10.5679 7.91751
9.75679 7.9155
6.82371 7.21379
10.2184 8.30646
9.91185 8.35943
11.1187 7.14314
14.0012 7.2118
7.41771 8.3087
6.254 8.27339
5.88257 6.80295
10.7234 6.68882
7.59847 8.19143
9.47389 7.44517
7.08602 8.06749
8.1578 7.14484
6.46028 8.17373
11.8189 8.3248
9.022 8.09583
11.1224 8.13541
10.0383 7.71143
11.8132 8.14983
8.75375 7.58698
9.81114 8.11375
6.91596 6.8957
11.3476 5.85833
9.61397 7.93544
6.81022 8.22929
8.63342 7.4519
9.22846 7.67221
12.2403 5.78334
10.6905 5.38786
1.92524 7.1356
2.80243 6.52139
1.02853 8.14145
1.35585 7.61936
1.87579 5.6514
1.60785 8.23435
3.37413 7.67697
2.94512 7.10243
-0.645095 5.69896
0.246919 8.00032
0.786088 8.09545
0.865686 8.15951
-0.202484 8.13487
-0.0596768 7.62843
-0.412103 7.90307
-4.93527 8.05734
-0.961917 5.90238
0.544097 8.02255
-0.753827 7.10096
1.06578 7.02501
2.8698 8.06393
-1.5733 8.07759
0.0641878 5.79399
-0.117569 7.94299
1.89757 8.44515
-0.0915738 7.84639
1.69668 6.34806
-0.30706 7.01766
-0.138175 7.91574
0.920658 7.79629
2.02086 7.9558
0.291194 7.60402
1.17534 6.86204
1.34216 7.28412
-3.98026 8.08608
-0.531769 6.35919
1.68609 7.13071
1.76779 8.00182
1.84335 7.38666
1.66291 8.18913
-2.43963 7.43744
1.42369 6.35965
1.56401 7.07156
-4.79167 7.96302
1.30293 7.96546
-0.800308 8.14481
1.05393 6.00194
-3.947 8.00537
-1.68108 5.96364
