10.7776 -1.31126
11.3691 -0.644471
9.48588 -0.43164
10.2129 -0.395405
12.5477 -0.372323
9.49063 -0.237021
9.24716 -0.652237
8.76129 -0.792335
10.8841 -1.09589
12.0738 -0.469501
9.99856 -1.03417
11.6312 -0.966577
8.36029 -0.537471
11.7898 -0.376756
13.2404 -0.0800998
11.0294 -0.760503
12.5757 -0.240023
14.5983 -0.283076
9.06975 -0.919119
10.5739 -0.766941
13.2178 -0.63944
10.7489 -0.507383
8.43697 -0.511461
12.4222 -0.297002
11.0714 -0.0311196
10.1079 -0.913192
8.65378 -1.00673
7.56918 -0.345
11.3333 -0.812984
10.9286 -0.36139
8.23711 -1.01724
9.17354 -1.39034
11.9607 -0.398544
9.7646 -1.3707
13.0265 -1.36261
11.7155 -0.599175
10.2939 -0.11942
11.2779 -0.0839633
8.92066 -0.534774
8.36797 -1.45361
9.04556 -1.23981
10.1683 -0.306947
10.9281 0.0367325
5.8071 -0.259447
8.68954 -0.84996
13.2126 0.0787014
10.995 -0.325482
6.35618 -1.23335
6.81934 0.0890129
8.51946 -1.00281
9.62287 -0.151438
10.8324 -0.00620798
8.64032 -0.842306
5.98352 -0.929479
9.88269 -0.587611
12.6332 -1.12926
12.8018 -1.09919
5.77656 -0.965842
12.9219 -0.877962
9.39697 -0.0301992
10.5754 -1.49528
12.1408 -0.78988
10.599 -0.449738
10.8926 -1.00075
8.03444 -0.226748
15.2042 -0.48522
13.4551 -0.718799
7.0912 -0.62014
6.67838 0.0168515
11.8538 -1.01302
10.103 -0.766667
11.06 -1.10844
11.8669 -0.383389
10.3333 -0.510629
6.12132 -0.0812959
0.974215 -0.91293
1.74525 -0.901507
-0.677591 -1.18781
-0.585782 -1.13773
-1.45873 -0.98357
0.713283 -0.768338
0.387304 -0.00258549
0.29915 -0.293339
2.06028 -0.521355
-3.75267 0.084538
-0.117425 -1.28357
0.398389 -0.357314
-2.411 -0.844719
1.22061 -0.463149
3.48752 -0.9434
1.82018 -0.593457
2.70825 -0.17633
-0.678648 -1.44582
1.37317 -1.12811
2.13601 -1.36323
-2.14836 -1.27959
-3.23901 -0.412135
1.98257 -1.25456
-0.445233 -1.01515
-1.33355 -0.631223
-0.862987 -0.891758
-1.00678 -1.45358
0.757549 -1.282
1.09397 -0.551325
1.30804 -0.254863
0.421025 -1.23371
1.79883 -0.297205
-1.18258 -0.181346
3.06757 -0.0300872
1.70931 -0.974022
1.0652 -0.138254
0.422706 -0.963662
-1.14679 -0.697444
0.284952 -0.570021
-1.94168 -0.957187
0.757968 -0.58687
2.72925 -1.10126
0.0982961 -0.389228
0.980895 -0.187023
-2.26215 -0.153859
0.668548 -1.09363
-2.45232 -0.516202
-2.97029 -1.12713
-0.508383 -0.411492
2.22844 -0.557015
0.0977617 -0.00222146
-1.35361 -0.794198
-1.16356 -0.870329
0.498508 -0.660572
-2.68822 -1.35455
0.331542 0.0528963
0.541564 -0.136578
-1.79442 -0.515427
1.16651 -0.845853
-1.78885 -0.760699
1.6145 0.0142848
0.143813 -0.828815
1.47313 -1.41122
0.0697859 -1.0951
1.96057 -0.592983
3.43157 -0.687957
-1.80611 -1.09375
-0.247329 -0.458584
-1.3829 -1.38166
-1.91594 -0.659318
0.624812 -0.706615
2.25385 -0.994743
-1.83333 -0.179394
-1.68494 -0.190611
-5.70059 -1.22378
10.1108 -1.53863
11.7958 -2.34756
11.9746 -5.31279
9.31281 -3.32291
7.55212 -3.1374
12.6854 -2.69425
7.91285 -1.68329
12.2508 -2.00946
12.8636 -2.42426
11.1812 -3.4744
10.5085 -1.80505
8.77181 -2.26187
10.6565 -3.98565
15.9212 -2.03146
8.06876 -2.18949
9.92873 -1.72175
10.2402 -2.13139
8.94364 -1.75797
11.2118 -4.15801
13.9113 -3.74649
9.39227 -2.49996
5.79292 -2.37974
9.19889 -2.63115
10.4733 -2.32462
9.87256 -1.99093
10.0954 -2.51352
13.7498 -3.10865
14.2027 -2.33185
7.86611 -2.46522
14.6136 -1.96284
10.2077 -3.53096
10.607 -2.53292
9.88439 -2.31018
7.26177 -2.33739
8.27577 -1.68224
7.13488 -3.94985
10.9019 -2.62262
6.1381 -3.93668
8.47976 -2.07989
10.614 -4.43962
11.1606 -2.12069
10.6624 -4.34198
6.52392 -3.20587
9.65825 -3.99091
9.21178 -3.89232
9.53159 -2.48335
10.1157 -2.26044
9.21763 -2.9053
-2.24791 -3.91167
1.38634 -2.05746
-0.0564082 -1.93547
2.3451 -2.90507
-0.797118 -2.04371
-1.29541 -2.68804
-2.35397 -2.24686
0.523157 -2.11477
-1.03842 -2.58305
0.375385 -3.48195
-0.335926 -3.53812
0.446128 -1.6669
-0.633067 -3.2038
2.20366 -3.28039
-1.63044 -5.48374
-2.39604 -3.0276
-4.02492 -2.4934
-1.48968 -2.41517
0.423447 -2.54266
0.763979 -3.42971
-0.980645 -2.43516
0.181473 -2.23421
1.11414 -2.20965
-0.287849 -3.16407
0.111725 -3.89225
-0.058343 -2.08991
-1.50621 -2.99308
-0.0425853 -1.87135
-3.2627 -3.31979
-1.42379 -3.75283
1.33856 -2.17618
0.567737 -1.98233
-0.590191 -1.79326
-1.11873 -3.34846
0.76448 -2.91048
-3.67275 -2.07471
-0.412448 -1.70482
0.584487 -4.505
-1.65645 -1.56188
-1.78278 -1.57167
-1.39449 -2.33311
2.53725 -1.55115
0.211303 -2.66225
1.69253 -3.20841
1.98478 -1.98478
3.34069 -2.60261
2.44855 -3.14846
4.33944 -3.86361
-2.82574 -2.3749
1.95767 -1.69749
0.305172 -2.05491
-0.3681 -1.60406
-0.611015 -3.38687
1.80111 -2.64849
2.31196 -2.35928
3.60324 -2.25943
1.29352 -1.69458
1.19688 -1.56676
2.22788 -1.5433
0.344276 -1.6337
1.14147 -2.01319
0.274399 -3.78118
-0.674174 -2.05278
1.64786 -4.94918
-1.97672 -1.69516
1.99764 -4.81487
